t_ms,t_flight_s,loop_dt_us,state,imu_fault,rbf_pulled,batt_low,batt_critical,qb_w,qb_x,qb_y,qb_z,qg_w,qg_x,qg_y,qg_z,vote_disagree_deg,body_pitch_deg,body_yaw_deg,defl_pitch_deg,defl_yaw_deg,setp_pitch_deg,err_pitch_deg,err_yaw_deg,pid_p_pitch_deg,pid_i_pitch_deg,pid_d_pitch_deg,pid_p_yaw_deg,pid_i_yaw_deg,pid_d_yaw_deg,cmd_pitch_deg,cmd_yaw_deg,baro_alt_m,baro_temp_c,accel_g,batt_v,dropped_frames_cum
7316,7.1980,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,82.6370,0.0,-0.0000,0.0,0.0,-82.6370,0.0,0,0,0,0,0,0,-0.0000,0.0,92.190,15.0,1.0,7.80,0
7318,7.2000,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,82.7030,0.0,-0.0000,0.0,0.0,-82.7030,0.0,0,0,0,0,0,0,-0.0000,0.0,92.910,15.0,1.0,7.78,0
7320,7.2020,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,82.7700,0.0,-0.0000,0.0,0.0,-82.7700,0.0,0,0,0,0,0,0,-0.0000,0.0,93.180,15.0,1.0,7.79,0
7322,7.2040,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,82.8360,0.0,-0.0000,0.0,0.0,-82.8360,0.0,0,0,0,0,0,0,-0.0000,0.0,91.900,15.0,1.0,7.79,0
7324,7.2060,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,82.9010,0.0,-0.0000,0.0,0.0,-82.9010,0.0,0,0,0,0,0,0,-0.0000,0.0,93.080,15.0,1.0,7.79,0
7326,7.2080,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,82.9670,0.0,-0.0000,0.0,0.0,-82.9670,0.0,0,0,0,0,0,0,-0.0000,0.0,92.320,15.0,1.0,7.79,0
7328,7.2100,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.0320,0.0,-0.0000,0.0,0.0,-83.0320,0.0,0,0,0,0,0,0,-0.0000,0.0,93.010,15.0,1.0,7.80,0
7330,7.2120,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.0970,0.0,0.0000,0.0,0.0,-83.0970,0.0,0,0,0,0,0,0,0.0000,0.0,92.240,15.0,1.0,7.79,0
7332,7.2140,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.1620,0.0,0.0000,0.0,0.0,-83.1620,0.0,0,0,0,0,0,0,0.0000,0.0,91.740,15.0,1.0,7.79,0
7334,7.2160,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.2260,0.0,0.0000,0.0,0.0,-83.2260,0.0,0,0,0,0,0,0,0.0000,0.0,92.550,15.0,1.0,7.79,0
7336,7.2180,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.2900,0.0,0.0000,0.0,0.0,-83.2900,0.0,0,0,0,0,0,0,0.0000,0.0,92.700,15.0,1.0,7.79,0
7338,7.2200,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.3540,0.0,0.0000,0.0,0.0,-83.3540,0.0,0,0,0,0,0,0,0.0000,0.0,93.150,15.0,1.0,7.79,0
7340,7.2220,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.4170,0.0,0.0000,0.0,0.0,-83.4170,0.0,0,0,0,0,0,0,0.0000,0.0,92.980,15.0,1.0,7.79,0
7342,7.2240,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.4800,0.0,0.0000,0.0,0.0,-83.4800,0.0,0,0,0,0,0,0,0.0000,0.0,92.540,15.0,1.0,7.79,0
7344,7.2260,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.5430,0.0,0.0000,0.0,0.0,-83.5430,0.0,0,0,0,0,0,0,0.0000,0.0,92.150,15.0,1.0,7.80,0
7346,7.2280,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.6060,0.0,0.0000,0.0,0.0,-83.6060,0.0,0,0,0,0,0,0,0.0000,0.0,92.010,15.0,1.0,7.78,0
7348,7.2300,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.6680,0.0,0.0000,0.0,0.0,-83.6680,0.0,0,0,0,0,0,0,0.0000,0.0,92.080,15.0,1.0,7.79,0
7350,7.2320,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.7300,0.0,0.0000,0.0,0.0,-83.7300,0.0,0,0,0,0,0,0,0.0000,0.0,91.850,15.0,1.0,7.79,0
7352,7.2340,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.7910,0.0,0.0000,0.0,0.0,-83.7910,0.0,0,0,0,0,0,0,0.0000,0.0,92.050,15.0,1.0,7.79,0
7354,7.2360,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.8530,0.0,0.0000,0.0,0.0,-83.8530,0.0,0,0,0,0,0,0,0.0000,0.0,91.120,15.0,1.0,7.79,0
7356,7.2380,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.9140,0.0,0.0000,0.0,0.0,-83.9140,0.0,0,0,0,0,0,0,0.0000,0.0,92.190,15.0,1.0,7.79,0
7358,7.2400,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,83.9740,0.0,0.0000,0.0,0.0,-83.9740,0.0,0,0,0,0,0,0,0.0000,0.0,92.080,15.0,1.0,7.78,0
7360,7.2420,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.0350,0.0,0.0000,0.0,0.0,-84.0350,0.0,0,0,0,0,0,0,0.0000,0.0,93.100,15.0,1.0,7.79,0
7362,7.2440,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.0950,0.0,0.0000,0.0,0.0,-84.0950,0.0,0,0,0,0,0,0,0.0000,0.0,92.350,15.0,1.0,7.79,0
7364,7.2460,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.1540,0.0,0.0000,0.0,0.0,-84.1540,0.0,0,0,0,0,0,0,0.0000,0.0,91.840,15.0,1.0,7.79,0
7366,7.2480,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.2140,0.0,0.0000,0.0,0.0,-84.2140,0.0,0,0,0,0,0,0,0.0000,0.0,92.230,15.0,1.0,7.79,0
7368,7.2500,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.2730,0.0,0.0000,0.0,0.0,-84.2730,0.0,0,0,0,0,0,0,0.0000,0.0,91.490,15.0,1.0,7.79,0
7370,7.2520,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.3310,0.0,0.0000,0.0,0.0,-84.3310,0.0,0,0,0,0,0,0,0.0000,0.0,91.720,15.0,1.0,7.79,0
7372,7.2540,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.3900,0.0,0.0000,0.0,0.0,-84.3900,0.0,0,0,0,0,0,0,0.0000,0.0,91.190,15.0,1.0,7.79,0
7374,7.2560,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.4480,0.0,0.0000,0.0,0.0,-84.4480,0.0,0,0,0,0,0,0,0.0000,0.0,92.490,15.0,1.0,7.79,0
7376,7.2580,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.5050,0.0,0.0000,0.0,0.0,-84.5050,0.0,0,0,0,0,0,0,0.0000,0.0,92.130,15.0,1.0,7.79,0
7378,7.2600,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.5620,0.0,0.0000,0.0,0.0,-84.5620,0.0,0,0,0,0,0,0,0.0000,0.0,91.400,15.0,1.0,7.78,0
7380,7.2620,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.6190,0.0,0.0000,0.0,0.0,-84.6190,0.0,0,0,0,0,0,0,0.0000,0.0,91.830,15.0,1.0,7.80,0
7382,7.2640,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.6760,0.0,0.0000,0.0,0.0,-84.6760,0.0,0,0,0,0,0,0,0.0000,0.0,92.210,15.0,1.0,7.79,0
7384,7.2660,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.7320,0.0,0.0000,0.0,0.0,-84.7320,0.0,0,0,0,0,0,0,0.0000,0.0,92.010,15.0,1.0,7.79,0
7386,7.2680,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.7880,0.0,0.0000,0.0,0.0,-84.7880,0.0,0,0,0,0,0,0,0.0000,0.0,91.940,15.0,1.0,7.80,0
7388,7.2700,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.8430,0.0,0.0000,0.0,0.0,-84.8430,0.0,0,0,0,0,0,0,0.0000,0.0,91.420,15.0,1.0,7.80,0
7390,7.2720,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.8980,0.0,0.0000,0.0,0.0,-84.8980,0.0,0,0,0,0,0,0,0.0000,0.0,91.490,15.0,1.0,7.79,0
7392,7.2740,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,84.9530,0.0,0.0000,0.0,0.0,-84.9530,0.0,0,0,0,0,0,0,0.0000,0.0,91.760,15.0,1.0,7.79,0
7394,7.2760,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.0070,0.0,0.0000,0.0,0.0,-85.0070,0.0,0,0,0,0,0,0,0.0000,0.0,92.070,15.0,1.0,7.79,0
7396,7.2780,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.0610,0.0,0.0000,0.0,0.0,-85.0610,0.0,0,0,0,0,0,0,0.0000,0.0,91.340,15.0,1.0,7.79,0
7398,7.2800,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.1150,0.0,0.0000,0.0,0.0,-85.1150,0.0,0,0,0,0,0,0,0.0000,0.0,91.200,15.0,1.0,7.79,0
7400,7.2820,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.1680,0.0,0.0000,0.0,0.0,-85.1680,0.0,0,0,0,0,0,0,0.0000,0.0,92.090,15.0,1.0,7.78,0
7402,7.2840,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.2210,0.0,0.0000,0.0,0.0,-85.2210,0.0,0,0,0,0,0,0,0.0000,0.0,91.240,15.0,1.0,7.79,0
7404,7.2860,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.2730,0.0,0.0000,0.0,0.0,-85.2730,0.0,0,0,0,0,0,0,0.0000,0.0,92.020,15.0,1.0,7.79,0
7406,7.2880,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.3250,0.0,0.0000,0.0,0.0,-85.3250,0.0,0,0,0,0,0,0,0.0000,0.0,91.660,15.0,1.0,7.80,0
7408,7.2900,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.3770,0.0,0.0000,0.0,0.0,-85.3770,0.0,0,0,0,0,0,0,0.0000,0.0,91.890,15.0,1.0,7.80,0
7410,7.2920,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.4280,0.0,0.0000,0.0,0.0,-85.4280,0.0,0,0,0,0,0,0,0.0000,0.0,92.220,15.0,1.0,7.78,0
7412,7.2940,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.4790,0.0,0.0000,0.0,0.0,-85.4790,0.0,0,0,0,0,0,0,0.0000,0.0,91.770,15.0,1.0,7.78,0
7414,7.2960,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.5290,0.0,0.0000,0.0,0.0,-85.5290,0.0,0,0,0,0,0,0,0.0000,0.0,91.780,15.0,1.0,7.79,0
7416,7.2980,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.5790,0.0,0.0000,0.0,0.0,-85.5790,0.0,0,0,0,0,0,0,0.0000,0.0,91.080,15.0,1.0,7.79,0
7418,7.3000,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.6290,0.0,0.0000,0.0,0.0,-85.6290,0.0,0,0,0,0,0,0,0.0000,0.0,91.150,15.0,1.0,7.79,0
7420,7.3020,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.6780,0.0,0.0000,0.0,0.0,-85.6780,0.0,0,0,0,0,0,0,0.0000,0.0,91.660,15.0,1.0,7.79,0
7422,7.3040,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.7270,0.0,0.0000,0.0,0.0,-85.7270,0.0,0,0,0,0,0,0,0.0000,0.0,91.990,15.0,1.0,7.78,0
7424,7.3060,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.7750,0.0,0.0000,0.0,0.0,-85.7750,0.0,0,0,0,0,0,0,0.0000,0.0,91.910,15.0,1.0,7.80,0
7426,7.3080,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.8230,0.0,0.0000,0.0,0.0,-85.8230,0.0,0,0,0,0,0,0,0.0000,0.0,92.260,15.0,1.0,7.79,0
7428,7.3100,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.8700,0.0,0.0000,0.0,0.0,-85.8700,0.0,0,0,0,0,0,0,0.0000,0.0,91.440,15.0,1.0,7.79,0
7430,7.3120,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.9180,0.0,0.0000,0.0,0.0,-85.9180,0.0,0,0,0,0,0,0,0.0000,0.0,91.370,15.0,1.0,7.79,0
7432,7.3140,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,85.9640,0.0,0.0000,0.0,0.0,-85.9640,0.0,0,0,0,0,0,0,0.0000,0.0,91.670,15.0,1.0,7.78,0
7434,7.3160,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.0100,0.0,0.0000,0.0,0.0,-86.0100,0.0,0,0,0,0,0,0,0.0000,0.0,91.250,15.0,1.0,7.79,0
7436,7.3180,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.0560,0.0,0.0000,0.0,0.0,-86.0560,0.0,0,0,0,0,0,0,0.0000,0.0,91.190,15.0,1.0,7.80,0
7438,7.3200,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.1020,0.0,0.0000,0.0,0.0,-86.1020,0.0,0,0,0,0,0,0,0.0000,0.0,90.780,15.0,1.0,7.79,0
7440,7.3220,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.1460,0.0,-0.0000,0.0,0.0,-86.1460,0.0,0,0,0,0,0,0,-0.0000,0.0,91.570,15.0,1.0,7.79,0
7442,7.3240,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.1910,0.0,-0.0000,0.0,0.0,-86.1910,0.0,0,0,0,0,0,0,-0.0000,0.0,90.720,15.0,1.0,7.79,0
7444,7.3260,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.2350,0.0,-0.0000,0.0,0.0,-86.2350,0.0,0,0,0,0,0,0,-0.0000,0.0,91.330,15.0,1.0,7.79,0
7446,7.3280,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.2780,0.0,-0.0000,0.0,0.0,-86.2780,0.0,0,0,0,0,0,0,-0.0000,0.0,90.540,15.0,1.0,7.79,0
7448,7.3300,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.3220,0.0,-0.0000,0.0,0.0,-86.3220,0.0,0,0,0,0,0,0,-0.0000,0.0,91.520,15.0,1.0,7.78,0
7450,7.3320,2000,3,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.3640,0.0,-0.0000,0.0,0.0,-86.3640,0.0,0,0,0,0,0,0,-0.0000,0.0,90.640,15.0,1.0,7.78,0
7452,7.3340,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.4060,0.0,-0.0000,0.0,0.0,-86.4060,0.0,0,0,0,0,0,0,-0.0000,0.0,91.370,15.0,1.0,7.79,0
7454,7.3360,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.4480,0.0,-0.0000,0.0,0.0,-86.4480,0.0,0,0,0,0,0,0,-0.0000,0.0,90.370,15.0,1.0,7.78,0
7456,7.3380,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.4900,0.0,-0.0000,0.0,0.0,-86.4900,0.0,0,0,0,0,0,0,-0.0000,0.0,90.810,15.0,1.0,7.78,0
7458,7.3400,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.5300,0.0,-0.0000,0.0,0.0,-86.5300,0.0,0,0,0,0,0,0,-0.0000,0.0,91.440,15.0,1.0,7.79,0
7460,7.3420,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.5710,0.0,-0.0000,0.0,0.0,-86.5710,0.0,0,0,0,0,0,0,-0.0000,0.0,90.620,15.0,1.0,7.78,0
7462,7.3440,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.6110,0.0,-0.0000,0.0,0.0,-86.6110,0.0,0,0,0,0,0,0,-0.0000,0.0,90.950,15.0,1.0,7.78,0
7464,7.3460,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.6510,0.0,-0.0000,0.0,0.0,-86.6510,0.0,0,0,0,0,0,0,-0.0000,0.0,90.700,15.0,1.0,7.79,0
7466,7.3480,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.6900,0.0,-0.0000,0.0,0.0,-86.6900,0.0,0,0,0,0,0,0,-0.0000,0.0,89.950,15.0,1.0,7.79,0
7468,7.3500,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.7280,0.0,-0.0000,0.0,0.0,-86.7280,0.0,0,0,0,0,0,0,-0.0000,0.0,90.970,15.0,1.0,7.79,0
7470,7.3520,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.7670,0.0,-0.0000,0.0,0.0,-86.7670,0.0,0,0,0,0,0,0,-0.0000,0.0,91.000,15.0,1.0,7.79,0
7472,7.3540,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.8050,0.0,-0.0000,0.0,0.0,-86.8050,0.0,0,0,0,0,0,0,-0.0000,0.0,90.360,15.0,1.0,7.79,0
7474,7.3560,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.8420,0.0,-0.0000,0.0,0.0,-86.8420,0.0,0,0,0,0,0,0,-0.0000,0.0,91.020,15.0,1.0,7.78,0
7476,7.3580,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.8790,0.0,-0.0000,0.0,0.0,-86.8790,0.0,0,0,0,0,0,0,-0.0000,0.0,90.450,15.0,1.0,7.79,0
7478,7.3600,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.9160,0.0,-0.0000,0.0,0.0,-86.9160,0.0,0,0,0,0,0,0,-0.0000,0.0,90.340,15.0,1.0,7.78,0
7480,7.3620,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.9520,0.0,-0.0000,0.0,0.0,-86.9520,0.0,0,0,0,0,0,0,-0.0000,0.0,90.720,15.0,1.0,7.78,0
7482,7.3640,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,86.9880,0.0,-0.0000,0.0,0.0,-86.9880,0.0,0,0,0,0,0,0,-0.0000,0.0,90.430,15.0,1.0,7.79,0
7484,7.3660,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.0240,0.0,-0.0000,0.0,0.0,-87.0240,0.0,0,0,0,0,0,0,-0.0000,0.0,91.600,15.0,1.0,7.79,0
7486,7.3680,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.0590,0.0,-0.0000,0.0,0.0,-87.0590,0.0,0,0,0,0,0,0,-0.0000,0.0,90.040,15.0,1.0,7.79,0
7488,7.3700,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.0940,0.0,-0.0000,0.0,0.0,-87.0940,0.0,0,0,0,0,0,0,-0.0000,0.0,90.930,15.0,1.0,7.78,0
7490,7.3720,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.1280,0.0,-0.0000,0.0,0.0,-87.1280,0.0,0,0,0,0,0,0,-0.0000,0.0,91.010,15.0,1.0,7.79,0
7492,7.3740,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.1620,0.0,-0.0000,0.0,0.0,-87.1620,0.0,0,0,0,0,0,0,-0.0000,0.0,89.800,15.0,1.0,7.78,0
7494,7.3760,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.1960,0.0,-0.0000,0.0,0.0,-87.1960,0.0,0,0,0,0,0,0,-0.0000,0.0,89.880,15.0,1.0,7.79,0
7496,7.3780,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.2290,0.0,-0.0000,0.0,0.0,-87.2290,0.0,0,0,0,0,0,0,-0.0000,0.0,90.780,15.0,1.0,7.78,0
7498,7.3800,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.2620,0.0,-0.0000,0.0,0.0,-87.2620,0.0,0,0,0,0,0,0,-0.0000,0.0,90.340,15.0,1.0,7.80,0
7500,7.3820,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.2940,0.0,-0.0000,0.0,0.0,-87.2940,0.0,0,0,0,0,0,0,-0.0000,0.0,90.670,15.0,1.0,7.79,0
7502,7.3840,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.3270,0.0,-0.0000,0.0,0.0,-87.3270,0.0,0,0,0,0,0,0,-0.0000,0.0,90.950,15.0,1.0,7.78,0
7504,7.3860,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.3580,0.0,-0.0000,0.0,0.0,-87.3580,0.0,0,0,0,0,0,0,-0.0000,0.0,90.330,15.0,1.0,7.78,0
7506,7.3880,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.3900,0.0,-0.0000,0.0,0.0,-87.3900,0.0,0,0,0,0,0,0,-0.0000,0.0,90.030,15.0,1.0,7.79,0
7508,7.3900,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.4210,0.0,-0.0000,0.0,0.0,-87.4210,0.0,0,0,0,0,0,0,-0.0000,0.0,89.340,15.0,1.0,7.79,0
7510,7.3920,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.4520,0.0,-0.0000,0.0,0.0,-87.4520,0.0,0,0,0,0,0,0,-0.0000,0.0,90.500,15.0,1.0,7.79,0
7512,7.3940,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.4820,0.0,-0.0000,0.0,0.0,-87.4820,0.0,0,0,0,0,0,0,-0.0000,0.0,90.030,15.0,1.0,7.79,0
7514,7.3960,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.5120,0.0,-0.0000,0.0,0.0,-87.5120,0.0,0,0,0,0,0,0,-0.0000,0.0,90.500,15.0,1.0,7.78,0
7516,7.3980,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.5420,0.0,-0.0000,0.0,0.0,-87.5420,0.0,0,0,0,0,0,0,-0.0000,0.0,90.450,15.0,1.0,7.79,0
7518,7.4000,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.5720,0.0,-0.0000,0.0,0.0,-87.5720,0.0,0,0,0,0,0,0,-0.0000,0.0,89.780,15.0,1.0,7.79,0
7520,7.4020,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.6010,0.0,-0.0000,0.0,0.0,-87.6010,0.0,0,0,0,0,0,0,-0.0000,0.0,91.010,15.0,1.0,7.78,0
7522,7.4040,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.6300,0.0,-0.0000,0.0,0.0,-87.6300,0.0,0,0,0,0,0,0,-0.0000,0.0,90.730,15.0,1.0,7.79,0
7524,7.4060,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.6580,0.0,-0.0000,0.0,0.0,-87.6580,0.0,0,0,0,0,0,0,-0.0000,0.0,90.620,15.0,1.0,7.79,0
7526,7.4080,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.6860,0.0,-0.0000,0.0,0.0,-87.6860,0.0,0,0,0,0,0,0,-0.0000,0.0,89.790,15.0,1.0,7.78,0
7528,7.4100,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.7140,0.0,-0.0000,0.0,0.0,-87.7140,0.0,0,0,0,0,0,0,-0.0000,0.0,90.080,15.0,1.0,7.79,0
7530,7.4120,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.7410,0.0,-0.0000,0.0,0.0,-87.7410,0.0,0,0,0,0,0,0,-0.0000,0.0,90.010,15.0,1.0,7.79,0
7532,7.4140,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.7690,0.0,-0.0000,0.0,0.0,-87.7690,0.0,0,0,0,0,0,0,-0.0000,0.0,90.040,15.0,1.0,7.79,0
7534,7.4160,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.7960,0.0,-0.0000,0.0,0.0,-87.7960,0.0,0,0,0,0,0,0,-0.0000,0.0,89.740,15.0,1.0,7.78,0
7536,7.4180,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.8220,0.0,-0.0000,0.0,0.0,-87.8220,0.0,0,0,0,0,0,0,-0.0000,0.0,90.340,15.0,1.0,7.78,0
7538,7.4200,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.8480,0.0,-0.0000,0.0,0.0,-87.8480,0.0,0,0,0,0,0,0,-0.0000,0.0,90.240,15.0,1.0,7.79,0
7540,7.4220,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.8740,0.0,-0.0000,0.0,0.0,-87.8740,0.0,0,0,0,0,0,0,-0.0000,0.0,90.280,15.0,1.0,7.79,0
7542,7.4240,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.9000,0.0,-0.0000,0.0,0.0,-87.9000,0.0,0,0,0,0,0,0,-0.0000,0.0,89.910,15.0,1.0,7.79,0
7544,7.4260,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.9250,0.0,-0.0000,0.0,0.0,-87.9250,0.0,0,0,0,0,0,0,-0.0000,0.0,90.610,15.0,1.0,7.80,0
7546,7.4280,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.9500,0.0,-0.0000,0.0,0.0,-87.9500,0.0,0,0,0,0,0,0,-0.0000,0.0,90.160,15.0,1.0,7.77,0
7548,7.4300,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.9750,0.0,0.0000,0.0,0.0,-87.9750,0.0,0,0,0,0,0,0,0.0000,0.0,88.970,15.0,1.0,7.78,0
7550,7.4320,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,87.9990,0.0,0.0000,0.0,0.0,-87.9990,0.0,0,0,0,0,0,0,0.0000,0.0,89.790,15.0,1.0,7.78,0
7552,7.4340,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,88.0240,0.0,0.0000,0.0,0.0,-88.0240,0.0,0,0,0,0,0,0,0.0000,0.0,90.000,15.0,1.0,7.79,0
7554,7.4360,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,88.0470,0.0,0.0000,0.0,0.0,-88.0470,0.0,0,0,0,0,0,0,0.0000,0.0,90.400,15.0,1.0,7.79,0
7556,7.4380,2000,4,0,1,0,0,1,0,0,0,1,0,0,0,0.01,88.0710,0.0,0.0000,0.0,0.0,-88.0710,0.0,0,0,0,0,0,0,0.0000,0.0,89.870,15.0,1.0,7.79,0
